player name,age,YTD,singles,doubles
David Jorda Sanchis,28,11722.0,10320.0,1402.0
Ricardo Rodriguez - Pace,22,11719.0,10145.0,1574.0
Nick Chappell,26,11715.0,8594.0,3121.0
David Rice,26,11713.0,7648.0,4065.0
Adrian Bodmer,23,11712.0,6973.0,4739.0
Michal Dembek,22,11708.0,8709.0,2999.0
Dhakshineswar Suresh,24,11704.0,5037.0,6667.0
Yuta Kawahashi,27,11685.0,9530.0,2155.0
Artur Kukasian,21,11678.0,9504.0,2174.0
Juan Lizariturry,26,11678.0,8162.0,3516.0
Leonardo Aboian,27,11672.0,6256.0,5416.0
Dusan Obradovic,22,11667.0,10127.0,1540.0
Ricardo Rodriguez - Pace,25,11662.0,9788.0,1874.0
Guillermo Olaso,29,11662.0,11206.0,456.0
Dax Donders,23,11661.0,6320.0,5341.0
Tristan McCormick,23,11658.0,8687.0,2971.0
Luis Patino,22,11648.0,5706.0,5942.0
Luca Castagnola,22,11645.0,10313.0,1332.0
Julio Cesar Porras,26,11643.0,10917.0,726.0
Michal Dembek,20,11637.0,7474.0,4163.0
Lorenzo Rottoli,23,11636.0,9472.0,2164.0
Daniel De Jonge,26,11628.0,7633.0,3995.0
Radu Mihai Papoe,22,11622.0,10564.0,1058.0
Markos Kalovelonis,23,11620.0,8011.0,3609.0
Ivan Endara,28,11619.0,10207.0,1412.0
Francisco Bahamonde,19,11613.0,10621.0,992.0
Antoine Cornut-Chauvinc,24,11608.0,11177.0,431.0
Ruben Gonzales,31,11605.0,2500.0,9105.0
Niels Lootsma,22,11604.0,9069.0,2535.0
Tak Khunn Wang,28,11597.0,11597.0,0.0
Quinn Vandecasteele,22,11595.0,10550.0,1045.0
Toby Samuel,20,11589.0,10424.0,1165.0
Masato Shiga,26,11586.0,8571.0,3015.0
Fermin Tenti,22,11584.0,8911.0,2673.0
Antonio Massara,21,11579.0,9170.0,2409.0
Aleksandr Lobanov,22,11578.0,5788.0,5790.0
Sora Fukuda,26,11575.0,9296.0,2279.0
Nam Hoang Ly,27,11562.0,11258.0,304.0
Maxime Mora,26,11559.0,10575.0,984.0
Patrick Kaukovalta,26,11553.0,8282.0,3271.0
Makoto Ochi,28,11551.0,9317.0,2234.0
Christopher Heyman,23,11550.0,11486.0,64.0
Victor Lilov,18,11541.0,9819.0,1722.0
Gergely Madarasz,30,11539.0,9281.0,2258.0
Tuncay Duran,21,11539.0,9101.0,2438.0
Giorgio Tabacco,22,11532.0,8039.0,3493.0
Jeroen Vanneste,23,11525.0,8402.0,3123.0
Colin Sinclair,24,11519.0,10157.0,1362.0
Johan Tatlot,21,11519.0,9650.0,1869.0
Ignacio Monzon,26,11516.0,8452.0,3064.0
Benjamin Bonzi,19,11514.0,8028.0,3486.0
Denis Klok,21,11513.0,9136.0,2377.0
Alex Hernandez,25,11511.0,9941.0,1570.0
Peter Kobelt,27,11506.0,10726.0,780.0
Maxence Bertimon,25,11502.0,9217.0,2285.0
Marinko Matosevic,33,11500.0,11500.0,0.0
Kirill Kivattsev,22,11497.0,9066.0,2431.0
Yuki Mochizuki,22,11496.0,9505.0,1991.0
Yan Bondarevskiy,19,11489.0,8749.0,2740.0
Adrian Ungur,32,11483.0,9388.0,2095.0
Kenta Miyoshi,20,11480.0,9672.0,1808.0
Nicolo Turchetti,23,11471.0,8358.0,3113.0
Manuel Sanchez,27,11469.0,4996.0,6473.0
Juan Sebastian Gomez,32,11463.0,7848.0,3615.0
Bruno Fernandez,21,11459.0,9495.0,1964.0
Matias Zukas,27,11450.0,6315.0,5135.0
Billy Harris,22,11448.0,8643.0,2805.0
Florent Bax,23,11442.0,9134.0,2308.0
Calin Manda,25,11438.0,8648.0,2790.0
Viacheslav Bielinskyi,19,11425.0,9879.0,1546.0
Maxence Beauge,22,11425.0,9495.0,1930.0
Enzo Couacaud,21,11424.0,10552.0,872.0
Manuel Sanchez,25,11420.0,8524.0,2896.0
Kody Pearson,24,11401.0,6705.0,4696.0
Patrik Rikl,24,11395.0,7104.0,4291.0
Juan Bautista Otegui,25,11391.0,8431.0,2960.0
Simon Freund,23,11385.0,7131.0,4254.0
Peter Bothwell,24,11380.0,7444.0,3936.0
Antoine Bellier,23,11379.0,7909.0,3470.0
Lamine Ouahab,35,11373.0,8851.0,2522.0
Michael Zhu,33,11372.0,8595.0,2777.0
Izan Almazan Valiente,19,11368.0,8315.0,3053.0
Wishaya Trongcharoenchaikul,28,11365.0,8571.0,2794.0
Jaroslav Pospisil,38,11365.0,7584.0,3781.0
Matias Soto,23,11361.0,9861.0,1500.0
Alafia Ayeni,20,11360.0,9690.0,1670.0
Ray Ho,19,11359.0,6376.0,4983.0
Patrick Brady,19,11346.0,8781.0,2565.0
Yusuke Takahashi,19,11332.0,10330.0,1002.0
Aidan Mayo,19,11323.0,9773.0,1550.0
Samir Hamza Reguig,21,11317.0,8220.0,3097.0
Lenny Hampel,22,11316.0,9574.0,1742.0
Jurij Rodionov,18,11315.0,11057.0,258.0
Toufik Sahtali,26,11314.0,8611.0,2703.0
Scott Puodziunas,28,11310.0,3727.0,7583.0
Nuno Deus,22,11309.0,6020.0,5289.0
Viktor Durasovic,21,11307.0,10186.0,1121.0
Dominik Recek,30,11302.0,5074.0,6228.0
Jonathan Gray,22,11301.0,8734.0,2567.0
Diogo Marques,25,11293.0,7338.0,3955.0
David Jorda Sanchis,23,11289.0,8323.0,2966.0
Manish Sureshkumar,20,11286.0,8550.0,2736.0
Thiago Monteiro,21,11278.0,9759.0,1519.0
Alex Barrena,22,11277.0,10607.0,670.0
Axel Nefve,25,11275.0,8114.0,3161.0
Luca Castelnuovo,27,11273.0,7225.0,4048.0
Masamichi Imamura,24,11273.0,6972.0,4301.0
Imanol Lopez Morillo,20,11264.0,9310.0,1954.0
Samuele Pieri,22,11261.0,9643.0,1618.0
James Watt,24,11261.0,5956.0,5305.0
Fabien Reboul,21,11253.0,6778.0,4475.0
Yuta Kawahashi,25,11251.0,9417.0,1834.0
Nicolas Zanellato,20,11244.0,9345.0,1899.0
Alexandre Aubriot,25,11235.0,9166.0,2069.0
Victor Lilov,21,11233.0,10401.0,832.0
Markos Kalovelonis,25,11229.0,7400.0,3829.0
Taiyo Yamanaka,24,11220.0,8578.0,2642.0
Mateo Barreiros Reyes,25,11219.0,6052.0,5167.0
Zhe Li,36,11216.0,8764.0,2452.0
Vitaliy Sachko,22,11208.0,8646.0,2562.0
Jonny O'Mara,21,11198.0,7444.0,3754.0
Jacob Brumm,26,11197.0,11023.0,174.0
Alex Barrena,20,11195.0,9240.0,1955.0
Potito Starace,34,11189.0,9138.0,2051.0
Andrew Carter,26,11188.0,9024.0,2164.0
Ivan Endara,29,11187.0,8718.0,2469.0
Alexios Halebian,22,11184.0,7776.0,3408.0
Denis Klok,26,11175.0,9718.0,1457.0
Dekel Bar,24,11173.0,7770.0,3403.0
Gonzales Austin,24,11170.0,9456.0,1714.0
Yassine Dlimi,20,11160.0,9897.0,1263.0
Sergi Perez Contri,24,11160.0,7813.0,3347.0
Rhett Purcell,23,11141.0,6321.0,4820.0
Facundo Juarez,27,11129.0,10750.0,379.0
Florian Fallert,23,11123.0,9500.0,1623.0
Marcel Zielinski,25,11120.0,10441.0,679.0
Benjamin Lock,23,11119.0,8219.0,2900.0
James Trotter,23,11113.0,7666.0,3447.0
Shintaro Imai,23,11112.0,8408.0,2704.0
Mario Vilella Martinez,20,11107.0,9025.0,2082.0
Marvin Netuschil,26,11101.0,9356.0,1745.0
Pablo Vivero Gonzalez,23,11099.0,10087.0,1012.0
Ozan Baris,20,11098.0,8998.0,2100.0
Micah Braswell,24,11092.0,11092.0,0.0
Andres Artunedo Martinavarro,23,11086.0,10308.0,778.0
Zizou Bergs,20,11084.0,9124.0,1960.0
Ivan Bjelica,31,11081.0,8380.0,2701.0
Bruno Pujol Navarro,21,11081.0,7125.0,3956.0
Bastian Malla,22,11080.0,10636.0,444.0
Ignacio Parisca Romera,20,11077.0,9329.0,1748.0
Samuel Vincent Ruggeri,23,11076.0,9609.0,1467.0
Karol Filar,27,11075.0,10406.0,669.0
Chukang Wang,24,11074.0,9486.0,1588.0
Alexander Bernard,19,11072.0,9850.0,1222.0
Jonas Merckx,24,11071.0,8977.0,2094.0
Marcelo Zormann,19,11067.0,7429.0,3638.0
Maxwell Mckennon,22,11065.0,9334.0,1731.0
Yanis Ghazouani Durand,24,11064.0,7090.0,3974.0
Ezekiel Clark,27,11064.0,8825.0,2239.0
Shane Vinsant,24,11056.0,7383.0,3673.0
Hugo Voljacques,24,11055.0,6076.0,4979.0
John Echeverria,21,11054.0,7903.0,3151.0
Sora Fukuda,28,11054.0,9749.0,1305.0
Alan Fernando Rubio Fierros,24,11052.0,8493.0,2559.0
Romain Barbosa,23,11050.0,9790.0,1260.0
Manuel Pena Lopez,20,11047.0,8074.0,2973.0
Ilya Vasilyev,21,11045.0,8839.0,2206.0
Leonardo Rossi,22,11044.0,9682.0,1362.0
Alejandro Hoyos,24,11040.0,9286.0,1754.0
Franco Emanuel Egea,26,11039.0,7764.0,3275.0
Stefan Popovic,19,11037.0,9506.0,1531.0
Claudio Fortuna,26,11028.0,9048.0,1980.0
Inigo Cervantes,33,11023.0,4222.0,6801.0
Alexandre Aubriot,24,11020.0,9564.0,1456.0
Dante Gennaro,24,11018.0,8917.0,2101.0
Luigi Sorrentino,25,11017.0,7445.0,3572.0
Palaphoom Kovapitukted,24,11010.0,8641.0,2369.0
Yannik Steinegger,23,11006.0,6087.0,4919.0
Daniel Antonio Nunez,23,10999.0,8079.0,2920.0
Constantin Schmitz,24,10998.0,8427.0,2571.0
Andrea Collarini,23,10998.0,6792.0,4206.0
Alec Deckers,22,10994.0,10580.0,414.0
Dusty H. Boyer,26,10993.0,9481.0,1512.0
Sahar Simon,21,10991.0,9791.0,1200.0
Jerome Inzerillo,25,10988.0,7399.0,3589.0
Riccardo Bonadio,23,10986.0,8555.0,2431.0
Gianni Mina,25,10979.0,10349.0,630.0
Alberto Romero De Avila Senise,21,10978.0,9431.0,1547.0
Isak Arvidsson,25,10978.0,4545.0,6433.0
Georgi Rumenov Payakov,26,10976.0,10278.0,698.0
Diego Fernandez Flores,23,10973.0,8159.0,2814.0
Johan Nikles,20,10972.0,5313.0,5659.0
Alejandro Manzanera Pertusa,20,10967.0,8499.0,2468.0
Gregoire Jacq,23,10966.0,8317.0,2649.0
Maximilian Neuchrist,28,10963.0,8742.0,2221.0
Alexander Igoshin,25,10952.0,7361.0,3591.0
Kazuki Nishiwaki,29,10950.0,10298.0,652.0
Luigi Sorrentino,24,10950.0,8472.0,2478.0
Vasile Antonescu,25,10949.0,9055.0,1894.0
Luca Giacomini,27,10934.0,7632.0,3302.0
Denis Klok,24,10921.0,8032.0,2889.0
Joao Victor Couto Loureiro,22,10920.0,7511.0,3409.0
Qian Sun,24,10903.0,7131.0,3772.0
Evgeny Elistratov,20,10899.0,9167.0,1732.0
Enzo Wallart,28,10894.0,7137.0,3757.0
Marvin Netuschil,27,10894.0,10530.0,364.0
Matteo Berrettini,19,10891.0,8696.0,2195.0
Joao Lucas Reis Da Silva,18,10890.0,8772.0,2118.0
Michael Zhu,26,10888.0,7830.0,3058.0
Ivan Arenas-Gualda,25,10882.0,5276.0,5606.0
Alexander Igoshin,23,10876.0,7393.0,3483.0
Cheong-Eui Kim,29,10874.0,8726.0,2148.0
Maxim Ratniuk,23,10873.0,7122.0,3751.0
Riccardo Bonadio,22,10867.0,8258.0,2609.0
Juan Sebastian Gomez,27,10867.0,7791.0,3076.0
Axel Geller,20,10862.0,8453.0,2409.0
Sam Riffice,23,10858.0,9868.0,990.0
Francisco Bahamonde,20,10857.0,8444.0,2413.0
Taisei Ichikawa,24,10856.0,7540.0,3316.0
Tigre Hank,27,10836.0,9414.0,1422.0
Filippo Leonardi,30,10828.0,8413.0,2415.0
Jeffrey Von Der Schulenburg,23,10828.0,7861.0,2967.0
Luca Potenza,24,10828.0,7570.0,3258.0
Yeong-Seok Jeong,23,10827.0,6326.0,4501.0
Cheong-Eui Kim,25,10822.0,8854.0,1968.0
Miljan Zekic,31,10819.0,10509.0,310.0
Albert Pedrico Kravtsov,19,10811.0,9523.0,1288.0
Ljubomir Celebic,26,10802.0,9335.0,1467.0
Deney Wassermann,23,10797.0,9708.0,1089.0
Petr Nesterov,19,10792.0,6654.0,4138.0
Guido Ivan Justo,26,10791.0,10737.0,54.0
Patrick Kypson,23,10791.0,10471.0,320.0
Kasidit Samrej,21,10789.0,9434.0,1355.0
Yan Sabanin,26,10786.0,4906.0,5880.0
Blu Baker,24,10784.0,8953.0,1831.0
Kyle Edmund,30,10783.0,10783.0,0.0
Sandro Ehrat,27,10782.0,9487.0,1295.0
Osgar O'Hoisin,26,10781.0,7966.0,2815.0
David Poljak,27,10779.0,6326.0,4453.0
Boris Butulija,24,10772.0,8883.0,1889.0
Peter Fajta,20,10771.0,10017.0,754.0
Alexandre Reco,25,10766.0,9690.0,1076.0
Luis Patino,24,10766.0,4411.0,6355.0
Claudio Fortuna,25,10761.0,8548.0,2213.0
Isaiah Strode,28,10753.0,9825.0,928.0
Antoine Escoffier,23,10752.0,9037.0,1715.0
Justin Boulais,21,10745.0,8486.0,2259.0
Nicolas Tepmahc,24,10744.0,9811.0,933.0
Alejandro Manzanera Pertusa,19,10738.0,7166.0,3572.0
Joaquin Aguilar Cardozo,19,10733.0,8087.0,2646.0
Miliaan Niesten,30,10728.0,8309.0,2419.0
Seydina Andre,22,10724.0,8942.0,1782.0
Patrick Kaukovalta,25,10711.0,8107.0,2604.0
Julio Cesar Porras,27,10711.0,9051.0,1660.0
Andre Dome,25,10707.0,8163.0,2544.0
Anil Yuksel,25,10704.0,7584.0,3120.0
Markos Kalovelonis,21,10702.0,6456.0,4246.0
Federico Zeballos,28,10688.0,7540.0,3148.0
Erik Arutiunian,20,10681.0,8160.0,2521.0
Peter Kobelt,25,10676.0,9406.0,1270.0
Romain Faucon,23,10674.0,7314.0,3360.0
Makoto Ochi,21,10672.0,9626.0,1046.0
Genaro Alberto Olivieri,19,10667.0,10379.0,288.0
Jose Checa-Calvo,30,10664.0,9066.0,1598.0
Anis Ghorbel,30,10658.0,5720.0,4938.0
Nathan Ponwith,21,10657.0,9078.0,1579.0
Martins Podzus,23,10655.0,9605.0,1050.0
Bekkhan Atlangeriev,21,10648.0,8625.0,2023.0
Ronan Joncour,22,10641.0,8922.0,1719.0
Orlando Luz,17,10639.0,8925.0,1714.0
Oscar Otte,22,10637.0,9809.0,828.0
Noah Schachter,24,10635.0,5954.0,4681.0
Albert Alcaraz Ivorra,20,10630.0,9772.0,858.0
Lewie Lane,22,10625.0,8857.0,1768.0
Alexandros Skorilas,23,10619.0,8816.0,1803.0
Bradley Mousley,19,10617.0,6829.0,3788.0
Emile Hudd,23,10615.0,5727.0,4888.0
Yan Sabanin,27,10608.0,8316.0,2292.0
Benjamin Winter Lopez,26,10594.0,7239.0,3355.0
Kris Van Wyk,26,10584.0,9080.0,1504.0
M Rifki Fitriadi,26,10579.0,7657.0,2922.0
Riccardo Balzerani,24,10571.0,9613.0,958.0
Vit Kopriva,19,10560.0,9030.0,1530.0
Alexander Vasilenko,21,10556.0,7871.0,2685.0
Josip Simundza,21,10551.0,9482.0,1069.0
Tomas Martinez,22,10542.0,8397.0,2145.0
Martin Fischer,29,10539.0,9535.0,1004.0
Massimo Giunta,20,10537.0,9265.0,1272.0
Dominik Kellovsky,27,10535.0,7216.0,3319.0
Felipe Mantilla,22,10532.0,7584.0,2948.0
Matias Zukas,21,10529.0,6701.0,3828.0
Luca Pow,20,10521.0,6078.0,4443.0
Xin Gao,21,10507.0,5641.0,4866.0
Boris Butulija,23,10503.0,8044.0,2459.0
Viktor Durasovic,19,10503.0,8571.0,1932.0
Aleksandar Kovacevic,21,10484.0,9226.0,1258.0
Blaz Rola,34,10478.0,7843.0,2635.0
Peter Bothwell,23,10478.0,8293.0,2185.0
Marc Sieber,30,10477.0,9058.0,1419.0
Oscar Jose Gutierrez,31,10476.0,8458.0,2018.0
Francesco Vilardo,26,10474.0,7476.0,2998.0
Ewen Lumsden,25,10472.0,7326.0,3146.0
Alejandro Turriziani Alvarez,22,10470.0,8489.0,1981.0
William Grant,23,10468.0,9849.0,619.0
Peter Kobelt,28,10466.0,9233.0,1233.0
Pietro Licciardi,21,10463.0,6888.0,3575.0
Thales Turini,26,10463.0,9037.0,1426.0
Amine Ahouda,19,10462.0,9415.0,1047.0
Daniil Glinka,22,10453.0,8124.0,2329.0
Mats Moraing,24,10453.0,10139.0,314.0
J.J. Wolf,27,10453.0,10453.0,0.0
Matthew William Donald,19,10452.0,7791.0,2661.0
Kyle Kang,18,10452.0,9986.0,466.0
Bogdan Ionut Apostol,23,10446.0,8015.0,2431.0
Marcos Giraldi Requena,23,10444.0,7760.0,2684.0
Roman Khassanov,21,10440.0,8184.0,2256.0
Sidharth Rawat,29,10438.0,9729.0,709.0
Aidan Kim,20,10429.0,8509.0,1920.0
Jui-Chen Hung,25,10428.0,7548.0,2880.0
Mate Valkusz,27,10413.0,10090.0,323.0
Jean-Yves Aubone,27,10411.0,7222.0,3189.0
Jui-Chen Hung,27,10410.0,5654.0,4756.0
Manuel Pena Lopez,19,10409.0,8099.0,2310.0
Michiel De Krom,19,10406.0,7134.0,3272.0
Tristan McCormick,24,10405.0,8301.0,2104.0
Reda Bennani,18,10401.0,10293.0,108.0
Aristotelis Thanos,23,10400.0,9560.0,840.0
Jurabek Karimov,17,10394.0,6832.0,3562.0
Javier Pulgar-Garcia,26,10392.0,7766.0,2626.0
Kaichi Uchida,21,10391.0,8563.0,1828.0
Alastair Gray,26,10385.0,10385.0,0.0
Marat Deviatiarov,23,10384.0,6287.0,4097.0
Aleksandr Braynin,25,10381.0,8919.0,1462.0
Adrien Gobat,24,10379.0,10217.0,162.0
Muhammet Haylaz,22,10376.0,7810.0,2566.0
Alejandro Tabilo,19,10355.0,7809.0,2546.0
Andrew Watson,22,10355.0,8919.0,1436.0
Marco Miceli,24,10353.0,8609.0,1744.0
Jea Moon Lee,29,10353.0,8301.0,2052.0
Alexander Zhurbin,24,10351.0,8232.0,2119.0
Wil Spencer,26,10344.0,8288.0,2056.0
Gibril Diarra,27,10338.0,9068.0,1270.0
Alibek Kachmazov,17,10336.0,10228.0,108.0
Vincent Marysko,19,10334.0,8667.0,1667.0
Evan Song,24,10333.0,8733.0,1600.0
Clement Chidekh,21,10329.0,9238.0,1091.0
Karan Singh,20,10322.0,7730.0,2592.0
Lorenzo Frigerio,29,10321.0,8024.0,2297.0
Adam Moundir,27,10320.0,7611.0,2709.0
Milos Sekulic,27,10311.0,4374.0,5937.0
Georgii Kravchenko,19,10311.0,7740.0,2571.0
Carlo Alberto Caniato,19,10307.0,8126.0,2181.0
Gabriel Alejandro Hidalgo,26,10306.0,7970.0,2336.0
Giuseppe La Vela,24,10305.0,8757.0,1548.0
Jimmy Yang,26,10299.0,8627.0,1672.0
Lucas Poullain,24,10296.0,8690.0,1606.0
Lukas Krainer,22,10296.0,8908.0,1388.0
Karunuday Singh,25,10294.0,8168.0,2126.0
Shalva Dzhanashiya,27,10279.0,7916.0,2363.0
Robin Stanek,24,10274.0,8060.0,2214.0
Kuan-Yi Lee,23,10273.0,7963.0,2310.0
Mick Lescure,23,10271.0,7018.0,3253.0
Oscar Jose Gutierrez,24,10262.0,7568.0,2694.0
Marcel Felder,33,10260.0,4098.0,6162.0
Christoph Negritu,28,10259.0,7346.0,2913.0
Simon Anthony Ivanov,22,10256.0,7835.0,2421.0
Chien-hsun Lo,21,10254.0,9074.0,1180.0
Enzo Wallart,27,10253.0,9005.0,1248.0
Dan  Martin,25,10249.0,8411.0,1838.0
Marc Fornell-Mestres,35,10248.0,4670.0,5578.0
Alec Beckley,21,10234.0,7943.0,2291.0
Michal Przysiezny,33,10231.0,9908.0,323.0
Vadim Alekseenko,33,10230.0,7670.0,2560.0
Alexis Gautier,22,10213.0,10123.0,90.0
Dali Blanch,19,10202.0,7621.0,2581.0
Steven Diez,24,10200.0,9084.0,1116.0
Alex Knaff,28,10191.0,9103.0,1088.0
Jacob Grills,20,10189.0,8041.0,2148.0
Lautaro Agustin Falabella,26,10183.0,6822.0,3361.0
Hoyoung Roh,19,10176.0,9930.0,246.0
Sumit Nagal,18,10168.0,9078.0,1090.0
Marat Deviatiarov,22,10162.0,7380.0,2782.0
Matyas Fuele,27,10159.0,7645.0,2514.0
Stefano D'Agostino,21,10150.0,7746.0,2404.0
Inigo Cervantes,30,10148.0,6758.0,3390.0
Hong Chung,24,10139.0,8183.0,1956.0
Kirill Kivattsev,21,10136.0,8726.0,1410.0
Yun seong Chung,27,10133.0,6222.0,3911.0
Karl Poling,25,10131.0,7382.0,2749.0
Salvador Price,20,10119.0,8712.0,1407.0
Corentin Moutet,17,10117.0,9372.0,745.0
John McNally,24,10112.0,6607.0,3505.0
Jiri Barnat,21,10109.0,6992.0,3117.0
Michael Geerts,21,10105.0,7923.0,2182.0
Nikolas Sanchez Izquierdo,19,10103.0,9055.0,1048.0
Alejandro Juan Mano,20,10101.0,10101.0,0.0
Carlos Sanchez Jover,19,10099.0,7790.0,2309.0
Koray Kirci,24,10077.0,7641.0,2436.0
Carlos Lopez Montagud,19,10076.0,8255.0,1821.0
Jack Anthrop,22,10074.0,8734.0,1340.0
Matthew William Donald,20,10062.0,8244.0,1818.0
Dennis Uspensky,23,10051.0,8083.0,1968.0
Paul Woerner,23,10048.0,8098.0,1950.0
Nicolae Frunza,22,10048.0,8265.0,1783.0
Pirmin Haenle,28,10038.0,7104.0,2934.0
Juan Lizariturry,24,10038.0,7739.0,2299.0
Riccardo Sinicropi,25,10033.0,6901.0,3132.0
Lukas Ollert,25,10030.0,7589.0,2441.0
Alexander Vasilenko,24,10030.0,7965.0,2065.0
Mikalai Haliak,24,10024.0,7396.0,2628.0
Riccardo Balzerani,19,10024.0,8669.0,1355.0
Jorge Plans,23,10023.0,8161.0,1862.0
Ricardo Ojeda Lara,22,10021.0,8945.0,1076.0
Aleksandr Lobanov,24,10020.0,6501.0,3519.0
Thales Turini,28,10019.0,5158.0,4861.0
Ryan Harrison,30,10018.0,10018.0,0.0
Alexander Klintcharov,28,10017.0,7276.0,2741.0
Aleksandre Metreveli,30,10003.0,7774.0,2229.0
Nicolaas Scholtz,24,9998.0,8493.0,1505.0
Gabriele Maria Noce,29,9995.0,7521.0,2474.0
Artem Smirnov,30,9992.0,7241.0,2751.0
Jan Zielinski,23,9984.0,4503.0,5481.0
Nicolas Barrientos,32,9981.0,5648.0,4333.0
Cristian Rodriguez,28,9980.0,7337.0,2643.0
Justin Barki,23,9977.0,8101.0,1876.0
Omar Salman,20,9972.0,8620.0,1352.0
Aryan Goveas,21,9969.0,6747.0,3222.0
Riccardo Bellotti,27,9967.0,9805.0,162.0
Carlos Gimeno Valero,23,9967.0,9967.0,0.0
Vladimir Polyakov,23,9966.0,5373.0,4593.0
Jules Okala,21,9961.0,9289.0,672.0
Jannik Sinner,17,9955.0,7157.0,2798.0
Juan-Samuel Arauzo-Martinez,25,9951.0,5828.0,4123.0
Gilbert Klier Junior,22,9950.0,9290.0,660.0
Takuya Kumasaka,25,9947.0,8539.0,1408.0
Sander Jong,24,9938.0,7697.0,2241.0
Fernando Yamacita,25,9931.0,7575.0,2356.0
Peter Heller,23,9930.0,8274.0,1656.0
Ioan Alexandru Chirita,22,9924.0,8212.0,1712.0
Keshav Chopra,22,9920.0,7132.0,2788.0
Clay Thompson,24,9919.0,8111.0,1808.0
Adrian Obert,24,9918.0,9342.0,576.0
Michael Zhu,32,9911.0,7908.0,2003.0
Deney Wassermann,22,9904.0,8217.0,1687.0
Antoine Escoffier,24,9902.0,9142.0,760.0
Lucas Marionneau,19,9901.0,8775.0,1126.0
Ricardo Hocevar,31,9892.0,7326.0,2566.0
Maciej Rajski,26,9886.0,9400.0,486.0
Cannon Kingsley,21,9877.0,8783.0,1094.0
Matyas Fuele,24,9874.0,9354.0,520.0
Kilian Feldbausch,19,9870.0,9870.0,0.0
Nicolas Jadoun,23,9869.0,8376.0,1493.0
Carlos Boluda-Purkiss,23,9862.0,7564.0,2298.0
Vadym Ursu,20,9861.0,6794.0,3067.0
Darren K. Polkinghorne,23,9859.0,5950.0,3909.0
Scott Clayton,22,9859.0,4676.0,5183.0
Tomohiro Masabayashi,26,9852.0,7119.0,2733.0
Alexander Shevchenko,19,9850.0,7222.0,2628.0
Philip Florig,19,9849.0,6854.0,2995.0
Christoph Negritu,23,9846.0,7353.0,2493.0
Denis Yevseyev,23,9844.0,7314.0,2530.0
Mateo Barreiros Reyes,23,9843.0,7751.0,2092.0
Adhithya Ganesan,19,9840.0,8313.0,1527.0
Henry Craig,25,9838.0,7497.0,2341.0
Manish Sureshkumar,24,9837.0,6089.0,3748.0
Alvaro Guillen Meza,19,9836.0,7619.0,2217.0
Christopher Heyman,29,9834.0,8933.0,901.0
Edoardo Eremin,25,9830.0,8338.0,1492.0
Nicolas Zanellato,23,9827.0,7809.0,2018.0
Paul Woerner,21,9824.0,8786.0,1038.0
Karl Friberg,20,9823.0,7690.0,2133.0
Mihai Razvan Marinescu,24,9823.0,7641.0,2182.0
Zihao Xia,22,9819.0,8003.0,1816.0
Brian Bozemoj,22,9817.0,5949.0,3868.0
Jiri Lehecka,18,9814.0,7491.0,2323.0
Julien Dubail,27,9813.0,8400.0,1413.0
Adelchi Virgili,29,9807.0,6519.0,3288.0
Juan Pablo Ficovich,19,9804.0,7042.0,2762.0
Shunsuke Mitsui,21,9803.0,6151.0,3652.0
Fred Simonsson,21,9797.0,4783.0,5014.0
Christian Sigsgaard,26,9795.0,5906.0,3889.0
Christopher O'Connell,21,9790.0,7790.0,2000.0
Facundo Juarez,22,9788.0,7773.0,2015.0
Max Basing,22,9786.0,9027.0,759.0
Jaime Pulgar-Garcia,26,9776.0,7899.0,1877.0
Takashi Saito,23,9773.0,9203.0,570.0
Antonio Massara,22,9773.0,7443.0,2330.0
Issam Haitham Taweel,26,9767.0,6348.0,3419.0
Michele Ribecai,21,9758.0,8692.0,1066.0
Patrik Fabian,22,9757.0,8012.0,1745.0
Axel Nefve,24,9754.0,8263.0,1491.0
Soichiro Moritani,23,9741.0,5700.0,4041.0
Giovanni Lapentti,34,9739.0,8386.0,1353.0
Matthieu Perchicot,30,9733.0,8962.0,771.0
Rrezart Cungu,24,9732.0,8252.0,1480.0
Grzegorz Panfil,28,9730.0,5474.0,4256.0
Miles Jones,25,9728.0,6106.0,3622.0
Luca Giacomini,21,9722.0,8074.0,1648.0
Daisuke Sumizawa,26,9716.0,7873.0,1843.0
Stefan Dostanic,22,9713.0,9605.0,108.0
Harry Bourchier,22,9709.0,7765.0,1944.0
Marcel Zielinski,23,9701.0,8795.0,906.0
Ronan Joncour,19,9698.0,6570.0,3128.0
Niels Lootsma,21,9697.0,5356.0,4341.0
Nuno Borges,20,9697.0,8039.0,1658.0
Fajing Sun,19,9695.0,7837.0,1858.0
Matthew Summers,26,9689.0,5251.0,4438.0
Lorenzo Rottoli,20,9679.0,7389.0,2290.0
Juan Carlos Saez,25,9678.0,7196.0,2482.0
Carles Hernandez,24,9675.0,8001.0,1674.0
Ben Patael,20,9675.0,9311.0,364.0
Aliaksandr Liaonenka,25,9673.0,6602.0,3071.0
Jaime Fermosell Delgado,20,9671.0,7698.0,1973.0
Jonas Luetjen,26,9668.0,7934.0,1734.0
Nathan Pasha,24,9668.0,6073.0,3595.0
Jorge Montero,27,9667.0,6224.0,3443.0
Takanyi Garanganga,25,9663.0,8963.0,700.0
Lenny Hampel,23,9662.0,7312.0,2350.0
Joran Vliegen,22,9662.0,6316.0,3346.0
Ivan Gakhov,20,9662.0,8296.0,1366.0
