,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
3223,"Ross, Brett","$18,390",$0,$0,$0
3224,"Van Uffelen, Denis","$18,359",$0,$0,$0
3225,"Gomez, Lucas","$18,339","$9,030","$7,740","$1,290"
3226,"Eriksson, Robert","$18,315",$0,$0,$0
3227,"Merckx, Jonas","$18,306","$6,682","$5,366","$1,316"
3228,"Wintermantel, Frank","$18,287",$0,$0,$0
3229,"He, Yecong","$18,273","$14,545","$12,075","$2,470"
3230,"De Wet, Henri","$18,254",$0,$0,$0
3231,"Mihailovic, Dusan","$18,239",$0,$0,$0
3232,"De Sousa, Gilles","$18,203",$104,$104,$0
3233,"Rhode, Stephan","$18,181",$0,$0,$0
3234,"Oku, Hiromasa","$18,173","$5,606","$3,944","$1,662"
3235,"Shatskiy, Ilia","$18,161",$0,$0,$0
3236,"Waern, Fredrik","$18,123",$0,$0,$0
3237,"Blumenberg, Alex","$18,114","$1,458",$846,$612
3238,"Vilen, Tero","$18,111",$498,$0,$498
3239,"Norfeldt, Henrik","$18,097",$0,$0,$0
3240,"Casey, Owen","$18,088",$0,$0,$0
3241,"Stouff, Vincent","$18,084","$1,208",$396,$812
3242,"Tchoutakian, Maxime","$18,066","$4,764","$4,174",$590
3243,"Roy-Girardi, Marcos","$18,063",$0,$0,$0
3244,"Fragoso, Bruno","$18,037",$0,$0,$0
3245,"Canovas, Pedro","$18,035",$0,$0,$0
3246,"Riha, Pavel","$18,011",$0,$0,$0
3247,"Serpa-Guinazu, Rafael","$17,977",$0,$0,$0
3248,"Geens, Clement","$17,976","$12,907","$11,438","$1,469"
3249,"Espasandin, Joss","$17,944",$310,$0,$310
3250,"Hlawaty, Mark","$17,940",$0,$0,$0
3251,"Di Meo, Giulio","$17,937","$1,291",$816,$475
3252,"Vargas-Aboy, Alejandro","$17,932",$0,$0,$0
3253,"Hanlin, Matthew","$17,919",$0,$0,$0
3254,"Moore, Brendon","$17,918",$328,$292,$36
3255T,"Celebic, Ljubomir","$17,904","$7,700","$6,318","$1,382"
3255T,"Nealon, Billy","$17,904",$0,$0,$0
Page 74 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
3257,"Galli, Matteo","$17,884",$0,$0,$0
3258,"Mylokostov, Denys","$17,880","$2,992","$2,594",$398
3259,"Matic, Nico","$17,878","$8,562","$7,946",$616
3260,"Svensson, Stefan","$17,862",$0,$0,$0
3261,"Cavallero, Federico","$17,857",$0,$0,$0
3262,"Puget, Adrien","$17,842","$12,257","$10,472","$1,785"
3263,"Nisker, Andrew","$17,836",$0,$0,$0
3264,"Patel, Kamil","$17,831",$0,$0,$0
3265,"Criswell, Wynn","$17,821",$0,$0,$0
3266,"Ochiai, Guilherme","$17,796",$0,$0,$0
3267,"Babalola, Abdul-Mumin","$17,794",$0,$0,$0
3268,"Stiegler, Helmar","$17,781",$0,$0,$0
3269T,"Bayet, Baptiste","$17,772",$0,$0,$0
3269T,"Mayer Tischer, Peter","$17,772",$0,$0,$0
3271,"Shortall, James","$17,765",$0,$0,$0
3272,"Chettar, Medy","$17,757","$4,436","$3,610",$826
3273,"Schulz, Dominik","$17,736",$0,$0,$0
3274,"Tuckfield, Josh","$17,712",$0,$0,$0
3275,"Magyary, Chris","$17,677",$0,$0,$0
3276,"Bahamonde, Francisco","$17,661","$11,613","$10,621",$992
3277,"Palmanshofer, Christoph","$17,650",$0,$0,$0
3278,"Goldsteiner, Peter","$17,637","$2,904","$2,362",$542
3279T,"Maher, Jarryd","$17,633",$492,$438,$54
3279T,"Montes De Oca, Daniel","$17,633",$0,$0,$0
3281,"Kennedy, Chris","$17,615",$0,$0,$0
3282,"Van Beem, Colin","$17,582","$2,770","$2,490",$280
3283,"Sonego, Lorenzo","$17,573","$14,733","$12,229","$2,504"
3284,"Sichez, Romain","$17,556",$0,$0,$0
3285,"Pelikan, Jiri","$17,550",$0,$0,$0
3286,"Zarski, Jedrzej","$17,514",$0,$0,$0
3287,"Mohazebnia, Mohammed","$17,511",$980,$672,$308
3288,"Weston, Brad","$17,499",$0,$0,$0
3289,"Daruich, Rodolfo","$17,498",$0,$0,$0
3290,"Wagh, Akash","$17,494","$1,542",$692,$850
3291,"Klinger, Matt","$17,487",$0,$0,$0
3292,"Gunneswaran, Prajnesh","$17,470","$4,450","$4,450",$0
3293,"Wilborts, Eric","$17,469",$0,$0,$0
3294,"Matsushita, Akira","$17,428",$0,$0,$0
3295,"Kang, Byung-Kook","$17,426",$0,$0,$0
3296,"Pla Malfeito, Jaume","$17,424","$7,635","$6,159","$1,476"
3297,"Matheu, Stephane","$17,401",$0,$0,$0
3298,"Olin, Robin","$17,381",$0,$0,$0
3299,"Nastasi, Ugo","$17,356","$6,100","$4,732","$1,368"
3300,"Buffington, Brett","$17,342",$0,$0,$0
Page 75 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
3301,"Yancey, John","$17,310",$0,$0,$0
3302,"Torres, Ruben","$17,303",$0,$0,$0
3303,"Liu, Siyu","$17,302",$896,$570,$326
3304,"Lanyi, Andras","$17,276",$0,$0,$0
3305,"Foster, MarQuiestro","$17,255",$0,$0,$0
3306,"Agamenone, Franco","$17,249","$6,988","$5,426","$1,562"
3307,"Eros, Tal","$17,216",$190,$0,$190
3308,"Sanna, Tommaso","$17,191",$0,$0,$0
3309,"Tattermusch, Andreas","$17,175",$0,$0,$0
3310,"Martin, Angel Jose","$17,167",$0,$0,$0
3311,"Mori, Toshitsugu","$17,136",$0,$0,$0
3312,"Thurner, David","$17,125",$0,$0,$0
3313,"Lodder, Jan-Willem","$17,111",$0,$0,$0
3314,"Dracos, Benjamin","$17,094",$0,$0,$0
3315,"Gomez-Barrio, Sergio","$17,077",$0,$0,$0
3316T,"Pollock, Conor","$17,046",$0,$0,$0
3316T,"Simonsson, Fred","$17,046","$9,797","$4,783","$5,014"
3318,"Buscaglione, Cyril","$17,040",$0,$0,$0
3319,"Ollivier-Baquero, David","$17,035",$0,$0,$0
3320,"De Fays, Frederic","$17,023",$96,$0,$96
3321,"Propst, Bjorn","$17,019",$0,$0,$0
3322,"Lee, Chul-Hee","$17,016",$0,$0,$0
3323,"Pini, Sebastian Exequiel","$17,003","$5,559","$4,535","$1,024"
3324,"Caldas, Egberto","$16,995",$0,$0,$0
3325,"Styslinger, Mac","$16,979","$1,522","$1,246",$276
3326,"Villeneuve, Charly","$16,953",$0,$0,$0
3327,"Fatic, Nerman","$16,939","$6,570","$5,228","$1,342"
3328,"Melchiorre, Davide","$16,916","$2,808","$1,540","$1,268"
3329,"Alvarez-Guzman, Mauricio","$16,899","$1,554",$520,"$1,034"
3330,"Langre, Daniel","$16,888",$0,$0,$0
3331,"Llompart, Alex","$16,877",$0,$0,$0
3332,"Griekspoor, Kevin","$16,873","$1,024",$952,$72
3333,"Masar, Juraj","$16,864","$2,754","$1,826",$928
3334,"Kumar, Ashwin","$16,827",$0,$0,$0
3335,"Leppen, Dirk","$16,823",$0,$0,$0
3336,"To, David","$16,796",$0,$0,$0
3337,"Grigoriu, Patrick","$16,794","$6,712",$0,"$6,712"
3338,"Kauer, Nicolas Gustavo","$16,790",$0,$0,$0
3339,"Raturandang, Andrian","$16,787",$0,$0,$0
3340,"Kruk, Vladimir","$16,773",$0,$0,$0
3341,"Bader, Sebastian","$16,728","$1,826",$328,"$1,498"
3342,"Ho, Chih-Jen","$16,721","$4,488","$2,956","$1,532"
3343,"Fono, Laszlo","$16,688",$0,$0,$0
3344,"Abdelnour, Marc","$16,666",$0,$0,$0
Page 76 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
3345,"Pancaldi, Luca","$16,663","$5,906","$4,782","$1,124"
3346,"Malo, Borja","$16,658",$0,$0,$0
3347,"Platenik, Vladimir","$16,656",$0,$0,$0
3348,"Perez, Dario","$16,655",$0,$0,$0
3349,"Yessenbekov, Serizhan","$16,653",$108,$0,$108
3350T,"Majchrowicz, Adam","$16,599","$8,551","$1,598","$6,953"
3350T,"Saito, Takashi","$16,599","$5,602","$4,546","$1,056"
3352,"Papasidero, Lorenzo","$16,589",$0,$0,$0
3353,"Bosse, Dick","$16,567",$0,$0,$0
3354,"Somogyi, Alexander","$16,565",$0,$0,$0
3355,"Ciszek, Michal","$16,551",$0,$0,$0
3356,"Silva, Matias","$16,540",$0,$0,$0
3357,"Brukner, Igor","$16,516",$0,$0,$0
3358,"Franco, Francisco","$16,513",$0,$0,$0
3359,"Vaks, Mikhail","$16,507",$770,$448,$322
3360,"Lopez-Fabero, Gonzalo","$16,506",$0,$0,$0
3361,"Ameal, Juan Ignacio","$16,496","$5,244","$4,064","$1,180"
3362,"Knapp, Roger","$16,483",$0,$0,$0
3363,"Cornea, Victor Vlad","$16,473","$7,875","$4,566","$3,309"
3364,"Brunstrom, Jesper","$16,455",$956,$416,$540
3365,"Thomas, Andrew","$16,454",$0,$0,$0
3366,"Castellan, Carlos","$16,445",$0,$0,$0
3367,"Shults, Peter","$16,442",$0,$0,$0
3368,"Idoko, Candy","$16,414",$0,$0,$0
3369,"Stoehr, Daniel","$16,411",$0,$0,$0
3370,"Joelson, Brett","$16,409",$0,$0,$0
3371,"Eichenberger, Patrick","$16,391",$258,$258,$0
3372,"Koderisch, Christopher","$16,371",$0,$0,$0
3373,"Goncalves, Vasco","$16,361",$0,$0,$0
3374,"Martinez, Gerardo","$16,345",$0,$0,$0
3375,"Coupland, George","$16,336",$156,$156,$0
3376,"Oliveira, Marlon","$16,329",$634,$466,$168
3377,"Lesske, Daniel","$16,313",$0,$0,$0
3378,"Semenzato, Bruno","$16,310",$0,$0,$0
3379,"Rios, Juan","$16,302",$0,$0,$0
3380,"Bailey, Joel","$16,298",$0,$0,$0
3381,"Fernandez, Dane","$16,285",$0,$0,$0
3382,"Maynard, Victor","$16,256",$136,$0,$136
3383,"Belcher, Kelvin","$16,247",$0,$0,$0
3384,"Abdullahi, Sadiq","$16,227",$0,$0,$0
3385T,"Nekic, Tim","$16,220",$776,$776,$0
3385T,"Peranec, Gordan","$16,220",$0,$0,$0
3387,"Wijnmalen, Boy","$16,207",$0,$0,$0
3388,"Pramono, Hendri Susilo","$16,203",$0,$0,$0
Page 77 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
3389,"Al-Khulaifi, Nasser-Ghanim","$16,201",$0,$0,$0
3390,"Meis, Pascal","$16,183","$7,460","$6,186","$1,274"
3391,"Malouli, Laurent","$16,166",$0,$0,$0
3392,"Hidalgo, Diego","$16,165",$208,$172,$36
3393,"Messmer, Thomas","$16,159",$0,$0,$0
3394,"Fulford-Jones, Amadeus","$16,147",$0,$0,$0
3395,"Zaatini, Jicham","$16,138",$0,$0,$0
3396,"Marzenell, Gerald","$16,134",$0,$0,$0
3397,"Armellini, Marco","$16,129",$0,$0,$0
3398,"Ramos, Lenoir","$16,102",$0,$0,$0
3399,"Segodo, Arnaud","$16,081",$0,$0,$0
3400,"Chafai, Jalal","$16,060",$0,$0,$0
3401,"Soriano, Alberto","$16,046",$0,$0,$0
3402,"Kushakov, Alexandr","$16,010","$3,624","$2,712",$912
3403,"Kwinta, Krzysztof","$15,994",$0,$0,$0
3404,"Kukal, Roman","$15,991",$0,$0,$0
3405,"Castellanos, Carlos","$15,982",$0,$0,$0
3406,"Dias, Marcos Vinicius","$15,980","$1,454","$1,068",$386
3407,"Ludlow, James","$15,973",$0,$0,$0
3408,"Celikbilek, Altug","$15,941","$11,837","$8,363","$3,474"
3409,"Thompson, Clay","$15,937","$5,587","$5,271",$316
3410,"Pasha, Nathan","$15,918","$4,028","$2,733","$1,295"
3411,"Albertsson, Patrik","$15,890",$0,$0,$0
3412,"Ofner, Patrick","$15,886","$3,276","$3,076",$200
3413,"Barba, Martin","$15,869",$0,$0,$0
3414,"Garcia-Roman, Marc","$15,858",$100,$0,$100
3415,"Brostowicz, Richard","$15,846",$0,$0,$0
3416,"Cvetkovic, Dejan","$15,821",$0,$0,$0
3417,"Bensoussan, Samuel","$15,818","$7,220","$6,272",$948
3418,"Fluitt, Marcus","$15,783",$0,$0,$0
3419,"Fiala, Daniel","$15,775",$0,$0,$0
3420,"Romanazzi, Juan-Manuel","$15,771",$140,$104,$36
3421,"Bergmann, Eduardo","$15,754",$0,$0,$0
3422,"Chidzikwe, Genius","$15,748",$0,$0,$0
3423,"Silva, Marc","$15,709",$0,$0,$0
3424,"Shiraishi, Shozo","$15,703",$0,$0,$0
3425,"Liu, Tai-Wei","$15,686",$0,$0,$0
3426,"Mitchell, Stephen","$15,635",$0,$0,$0
3427,"Urrutia Fuentes, Laslo","$15,614","$1,132",$952,$180
3428,"Karimov, Djurabeck","$15,598","$10,394","$6,832","$3,562"
3429,"Kikuchi, Gengo","$15,588","$3,384","$2,660",$724
3430,"Oberleitner, Michael","$15,584",$0,$0,$0
3431T,"Khan, Aqeel","$15,558",$308,$172,$136
3431T,"Kohlloeffel, Benjamin","$15,558",$0,$0,$0
Page 78 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
3433,"Descotte, Matias Franco","$15,554","$5,012","$3,978","$1,034"
3434,"Paris, Alberto","$15,541",$0,$0,$0
3435,"Isaak, Donnie","$15,534",$0,$0,$0
3436,"Chernov, Artur","$15,525",$0,$0,$0
3437,"Capecchi, Daniele","$15,515","$5,776","$4,628","$1,148"
3438,"O'Neal, Justin","$15,513",$0,$0,$0
3439T,"Feng, He","$15,507","$3,986","$1,538","$2,448"
3439T,"Kogan, Michael","$15,507",$0,$0,$0
3441,"Giers, Fredrik","$15,505",$0,$0,$0
3442,"Cubas, Diego","$15,487",$0,$0,$0
3443,"Masencamp, Marius","$15,475",$0,$0,$0
3444,"Zavala, Joshua","$15,467",$0,$0,$0
3445,"Yonezawa, Toru","$15,463",$0,$0,$0
3446T,"Behrmann, Matthew","$15,459",$0,$0,$0
3446T,"Ozer, Mark","$15,459",$0,$0,$0
3448,"Lebedev, Ilya","$15,454","$4,944","$3,130","$1,814"
3449,"Mello, Henrique","$15,440",$0,$0,$0
3450,"Van Den Daele, Thierry","$15,436",$0,$0,$0
3451,"Arlidge, Burnham","$15,434",$0,$0,$0
3452,"Susnjak, Teo","$15,429",$0,$0,$0
3453,"Handoyo, Peter","$15,420",$0,$0,$0
3454,"Slobodchikov, Ronald","$15,418","$2,198","$1,902",$296
3455,"Polyak, Frantisek","$15,413",$0,$0,$0
3456T,"Chu, Jonathan","$15,403",$0,$0,$0
3456T,"Song, Min-Kyu","$15,403","$6,811","$3,368","$3,443"
3458,"Sousa, Tiago","$15,397",$0,$0,$0
3459,"Sontag, Gavin","$15,372",$0,$0,$0
3460,"Geerts, Michael","$15,344","$9,298","$7,082","$2,216"
3461,"Chicoine, Tom","$15,339",$0,$0,$0
3462,"Biktyakov, Rifat","$15,324",$0,$0,$0
3463,"Lam, Christopher","$15,322",$0,$0,$0
3464,"Foronda-Bolanos, Javier","$15,295",$0,$0,$0
3465,"Bolanu, Teodor","$15,271",$0,$0,$0
3466,"Ziwar, Marwan","$15,268",$0,$0,$0
3467,"Gullett, Kelly","$15,260",$0,$0,$0
3468,"Smotlak, Roman","$15,254",$0,$0,$0
3469,"Roberts, Andrew","$15,243",$0,$0,$0
3470,"Samuelsson, Robert","$15,232",$0,$0,$0
3471,"Do, Minh-Quan","$15,208",$0,$0,$0
3472,"Betencourt, Fabrice","$15,205",$0,$0,$0
3473,"Surchenko, Dmitry","$15,187","$4,992","$3,740","$1,252"
3474,"Aarts, Peter","$15,183",$0,$0,$0
3475,"Filipenko, Viktor","$15,168","$1,872","$1,312",$560
3476,"Portal, Eduardo","$15,155",$0,$0,$0
Page 79 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
3477,"Giurgiu, Ilie-Aurelian","$15,147",$0,$0,$0
3478,"Portmann, Leandro","$15,144","$4,406","$3,158","$1,248"
3479,"Ndayishimiye, Hassan","$15,138","$2,742","$1,900",$842
3480,"Kapogiannis, Charalampos","$15,130","$1,280","$1,036",$244
3481,"Brill, Keith","$15,102",$0,$0,$0
3482,"Rawat, Sidharth","$15,069","$6,420","$5,510",$910
3483,"Choi, Dong-Whee","$15,064",$572,$500,$72
3484,"Varillas Patino-Samudio, Juan Pablo","$15,062","$6,667","$5,401","$1,266"
3485T,"Dyachok, Nickolai","$15,052",$0,$0,$0
3485T,"Mirtea, Dragos Cristian","$15,052",$0,$0,$0
3487,"Kremer, Gilles","$15,049",$0,$0,$0
3488,"Rivera, Sebastian","$15,034",$0,$0,$0
3489,"Villanueva, Gonzalo","$15,023","$5,947","$5,105",$842
3490,"Vanderveeren, Gunther","$15,022",$0,$0,$0
3491,"Feeder, Kean","$15,018",$0,$0,$0
3492,"Musil, Adolf","$15,012",$0,$0,$0
3493,"Eames, Jake","$14,991","$1,110",$312,$798
3494,"Dumanic, Josip","$14,987",$0,$0,$0
3495,"Della Piana, Sandro","$14,972",$0,$0,$0
3496,"Kass, David","$14,970",$0,$0,$0
3497,"Mcmorrow, Kyle","$14,933",$666,$516,$150
3498,"Buchhass, Tomas","$14,909",$0,$0,$0
3499,"Pinheiro, Andre","$14,902",$0,$0,$0
3500,"Helgeson, Travis","$14,901",$0,$0,$0
3501,"Polyakov, Vladimir","$14,867","$3,553","$2,363","$1,190"
3502,"Swinnen, Sven","$14,864",$0,$0,$0
3503,"Hedman, Jon","$14,845",$0,$0,$0
3504,"Khotulev, Stepan","$14,840",$0,$0,$0
3505,"Sood, Chandril","$14,839","$6,023","$2,120","$3,903"
3506,"Young, Ryan","$14,831",$0,$0,$0
3507,"Miyazaki, Yasuo","$14,827",$0,$0,$0
3508,"Hoang, Antonie","$14,810","$6,726","$4,466","$2,260"
3509,"Wietoska, Torsten","$14,804",$0,$0,$0
3510,"Kerley, Joel","$14,799",$0,$0,$0
3511,"Stevenson, Kelsey","$14,787","$3,948","$3,074",$874
3512,"Ceppo, Andres","$14,781",$830,$640,$190
3513T,"Bavelas, Tasos","$14,780",$0,$0,$0
3513T,"Munoz, Javier","$14,780",$0,$0,$0
3515,"Allen, Malcolm","$14,760",$0,$0,$0
3516,"Blair, David","$14,750",$0,$0,$0
3517,"Simon, Tobias","$14,748","$5,840","$5,444",$396
3518,"Steel, Bruce","$14,742",$0,$0,$0
3519,"Merenstein, Boaz","$14,727",$0,$0,$0
3520,"Goldengoren, Tal","$14,712","$5,144","$4,908",$236
Page 80 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
3521,"Guevara, Alessandro","$14,704",$0,$0,$0
3522T,"Holmstrom, Rickard","$14,703",$0,$0,$0
3522T,"Kadchapanan, Nuttanon","$14,703","$3,190",$932,"$2,258"
3524,"From, Keith","$14,685",$0,$0,$0
3525,"Thornadtsson, Per","$14,676",$0,$0,$0
3526T,"Barker, Richard","$14,671",$0,$0,$0
3526T,"Spracklin, Trevor","$14,671",$0,$0,$0
3528,"Hanak, Rene","$14,644",$0,$0,$0
3529,"Arreche, Nicolas Alberto","$14,629","$7,212","$6,096","$1,116"
3530T,"Gennaro, Dante","$14,605","$3,720","$2,486","$1,234"
3530T,"Root, Doug","$14,605",$0,$0,$0
3532,"Phillips, Trey","$14,590",$0,$0,$0
3533,"Outaleb, Khalid","$14,581",$0,$0,$0
3534,"Mclachlan, Ben","$14,574","$7,484","$4,050","$3,434"
3535,"Jdi, Mehdi","$14,558","$3,836","$1,482","$2,354"
3536,"Kotchetkov, Dmitri","$14,532",$0,$0,$0
3537,"Hanfmann, Yannick","$14,507","$7,286","$6,727",$559
3538,"Mottram, Buster C.","$14,500",$0,$0,$0
3539,"Alexiou, Lefteris","$14,489",$0,$0,$0
3540,"Ramirez, Sergio","$14,487",$96,$0,$96
3541,"Chu, Daniel","$14,485",$210,$156,$54
3542,"Uhlig, Daniel","$14,450","$2,384","$1,832",$552
3543,"Utzinger, Dominik Guido","$14,419",$0,$0,$0
3544,"Filima, Mikhail","$14,416",$0,$0,$0
3545,"Hedayet, Omar","$14,383",$234,$0,$234
3546,"Bartonek, Martin","$14,381",$0,$0,$0
3547,"Kestelboim, Mariano","$14,380","$8,100","$5,172","$2,928"
3548,"Calvelli, Massimo","$14,375",$0,$0,$0
3549,"Schnugg, Nathaniel","$14,374",$0,$0,$0
3550,"Dierckx, Marco","$14,362",$0,$0,$0
3551T,"Rios, Felipe","$14,361",$0,$0,$0
3551T,"Ritschard, Alexander","$14,361",$258,$258,$0
3553,"Gregory, Andrew","$14,357",$0,$0,$0
3554,"Ebrahimzadeh, Benjamin","$14,351",$0,$0,$0
3555,"Stanica, Victor","$14,342",$0,$0,$0
3556,"Maria, Charles-Edouard","$14,335",$0,$0,$0
3557,"Wendler, Daniel","$14,332",$0,$0,$0
3558,"Luz, Orlando","$14,330","$10,639","$8,925","$1,714"
3559,"Zguns, Adrians","$14,315",$0,$0,$0
3560,"McCarthy, Devin","$14,303",$0,$0,$0
3561,"Shipilov, Sergey","$14,274",$64,$0,$64
3562,"Carter, Guillermo","$14,272",$0,$0,$0
3563,"Martinez, Pablo","$14,266",$0,$0,$0
3564,"Steiner, Christoph","$14,256",$0,$0,$0
Page 81 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
3565,"Walker, Michael","$14,246",$0,$0,$0
3566,"Bonzi, Benjamin","$14,238","$11,514","$8,028","$3,486"
3567,"Prader, Patrick","$14,233",$912,$912,$0
3568T,"Dekel, Or","$14,227",$0,$0,$0
3568T,"Flego, Igor","$14,227",$0,$0,$0
3570,"Piro, Stephane","$14,216",$0,$0,$0
3571,"Thron, Aljoscha","$14,213",$0,$0,$0
3572,"Zerbini, Pedro","$14,183",$0,$0,$0
3573,"Agazzi, Andrea","$14,173",$0,$0,$0
3574,"Tiwari, Abhijeet","$14,168",$0,$0,$0
3575,"Steinberger, Peter","$14,161",$0,$0,$0
3576,"Maigret, Julien","$14,157",$0,$0,$0
3577,"Rowe, Ryan","$14,156",$0,$0,$0
3578,"Karanashev, Andemir","$14,152",$0,$0,$0
3579,"Rico, Pedro","$14,147",$0,$0,$0
3580,"Martinovic, Nikola","$14,142",$0,$0,$0
3581,"Bernardi, Pedro","$14,141","$2,537","$1,072","$1,465"
3582,"Gooch, Damon","$14,140","$4,982","$3,362","$1,620"
3583T,"Marchegiani, Jacopo","$14,123",$0,$0,$0
3583T,"Meringoff, Todd","$14,123",$0,$0,$0
3585,"Arnold, Mitty","$14,117",$0,$0,$0
3586,"Ribeiro Navarrete, Samuel","$14,076","$4,646","$3,864",$782
3587,"Wiesler, Andre","$14,058",$0,$0,$0
3588,"Cruz, Diogo","$14,054",$0,$0,$0
3589,"Mendoza, Alejandro","$14,049","$4,626","$3,930",$696
3590,"Varsanyi, Michal","$14,040",$0,$0,$0
3591,"Mashiach, Almog","$14,038",$0,$0,$0
3592,"Carter, Andrew","$14,023","$2,587","$1,607",$980
3593,"Martinez, Sandor","$14,022",$0,$0,$0
3594,"Miyazaki, Masatoshi","$14,020",$0,$0,$0
3595,"Cooper, Jonathon","$14,014",$0,$0,$0
3596,"Sadovich, Sanjin","$14,000",$0,$0,$0
3597,"Juneau, Isade","$13,998","$4,842","$3,534","$1,308"
3598,"Wibowo, Sulistyo","$13,986",$0,$0,$0
3599,"Rebolledo, Marcelo","$13,985",$0,$0,$0
3600,"Sornbutnark, Warit","$13,942","$3,402","$2,540",$862
3601,"Mukund, Sasi Kumar","$13,940","$7,866","$6,938",$928
3602,"Godry, Levente","$13,921","$1,357",$416,$941
3603,"Frick, Eduardo","$13,912",$0,$0,$0
3604,"Ymer, Mikael","$13,909","$12,539","$12,205",$334
3605,"Starkov, Ilia","$13,908",$0,$0,$0
3606,"Alcorta-Olarra, Guillermo","$13,897",$0,$0,$0
3607,"Ede, Simon","$13,879",$0,$0,$0
3608,"Alberti, Leonel","$13,878",$0,$0,$0
Page 82 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
3609,"Trendafilov, Petar","$13,871","$1,448","$1,070",$378
3610,"Roberts, Matthew","$13,856",$0,$0,$0
3611,"Wawra, Reinhard","$13,829",$0,$0,$0
3612,"Carleton, Reid","$13,828",$0,$0,$0
3613,"Banus-Sado, Alberto","$13,825",$0,$0,$0
3614,"Schnitman, Alexandre","$13,812",$0,$0,$0
3615,"Tudoreanu, Roman","$13,805",$0,$0,$0
3616,"Nagy, Peter","$13,794","$4,366","$3,846",$520
3617T,"Abougzir, Ytai","$13,788",$0,$0,$0
3617T,"Herrera-Eguiluz, Javier","$13,788",$36,$0,$36
3619,"Reboul, Fabien","$13,776","$8,762","$4,850","$3,912"
3620,"Groll, Teri","$13,762","$4,499","$3,975",$524
3621,"Patten, Darren","$13,760",$0,$0,$0
3622,"Lazar, Alexandru-Raul","$13,750",$0,$0,$0
3623,"Garcia-Rodriguez, Jose-Manuel","$13,743",$0,$0,$0
3624,"Rosa, Leandro","$13,707",$0,$0,$0
3625,"Abrams, Geoff","$13,699",$0,$0,$0
3626,"Gschwend, Demian","$13,687",$0,$0,$0
3627,"Richardson, Bret","$13,676",$0,$0,$0
3628,"Reyes-Rygh, Narciso","$13,665",$0,$0,$0
3629,"Garcia, Rafael","$13,651",$0,$0,$0
3630T,"Hormazabal, Luis","$13,644",$0,$0,$0
3630T,"Statzberger, Thomas","$13,644","$1,276",$724,$552
3632,"Mellino, Vince","$13,630",$0,$0,$0
3633,"Shin, Han-Cheol","$13,628",$0,$0,$0
3634,"Bedene, Andraz","$13,608",$36,$0,$36
3635,"Saiz, Juan Antonio","$13,597",$0,$0,$0
3636,"Inbar, Amit","$13,578",$0,$0,$0
3637,"Manuja, Ronak","$13,574",$0,$0,$0
3638T,"Kennaugh, Andrew","$13,567",$0,$0,$0
3638T,"Podzus, Janis","$13,567","$3,538","$2,380","$1,158"
3640,"Perret, Loic","$13,563","$3,898","$2,570","$1,328"
3641,"Firmin, Emilien","$13,559",$0,$0,$0
3642,"Carlson, Chad","$13,532",$0,$0,$0
3643,"Park, Andrew","$13,526",$0,$0,$0
3644,"Majsajdr, Lubomir","$13,516",$505,$0,$505
3645,"Nakano, Haruo","$13,515",$0,$0,$0
3646,"Mas Mascolo, Adria","$13,514","$5,670","$3,794","$1,876"
3647,"Tontz, Chris","$13,506",$0,$0,$0
3648,"Lessiak, Christoph","$13,502",$0,$0,$0
