Rank,Player,YTD,Singles,Doubles,Career
1743,"Kwon, Soonwoo",68090,61910,6180,105050
1744,"Salva-Vidal, Bartolome",0,0,0,104873
1745,"Rivera-Aranguiz, Guillermo",0,0,0,104804
1746,"Lavergne, Regis",0,0,0,104618
1747,"Echazu, Mauricio",9185,6008,3177,104186
1748,"Bardoczky, Kornel",0,0,0,104149
1749,"Greenhalgh, James",0,0,0,104001
1750,"Kumantsov, Andrey",0,0,0,103856
1751,"Zhang, Zhizhen",52579,42285,10294,103785
1752,"Diaz-Figueroa, Christopher",12210,8080,4130,103615
1753,"Galovic, Viktor",51436,47714,3722,103568
1754,"Sanchez, Manuel",24265,18032,6233,103545
1755,"Clavet, Jose",0,0,0,103507
1756,"Randjelovic, Steven",0,0,0,103377
1757,"Hsieh, Cheng-Peng",39240,260,38980,103349
1758,"Marrai, Matteo",0,0,0,103160
1759,"Gaudi, Igor",0,0,0,103002
1760,"Harmon, Rodney",0,0,0,102003
1761,"Radic, Mario",0,0,0,101843
1762,"Campos, Dacio",0,0,0,101721
1763,"Gauthier, Pier",0,0,0,101628
1764,"Brezac, Charles-Antoine",0,0,0,101482
1765,"Pech, Philippe",0,0,0,101424
1766,"Kolar, Zdenek",57528,44937,12591,101404
1767,"Miketa, David",0,0,0,101371
1768,"Op der Heijde, Melvyn",0,0,0,100988
1769,"Trinker, Bastian",3729,3210,519,100957
1770,"Sadecky, Alexander",0,0,0,100501
1771,"Tomashevich, Dmitri",0,0,0,100223
1772,"McCain, Scott",0,0,0,99991
1773,"Estevez, Maximiliano",1875,882,993,99980
1774,"Welgreen, Nir",0,0,0,99926
1775,"Zillner, Markus",0,0,0,99911
1776,"Saez, Juan Carlos",12962,9152,3810,99871
1777,"Geserer, Michael",0,0,0,99790
1778,"Patriarca, Damian",0,0,0,99782
1779,"Krotiouk, Sergei",0,0,0,99709
1780,"Golding, Oliver",4428,4104,324,99692
1781,"Vlasov, Dmitry",0,0,0,99524
1782,"Weir Smith, Jason",0,0,0,99336
1783,"Bambridge, Luke",32578,11624,20954,99325
1784,"Mclachlan, Ben",72409,0,72409,99306
1785,"Zingman, Andy",0,0,0,99269
1786,"Garanganga, Takanyi",15154,14304,850,98964
1787,"Ivanov-Smolensky, Kirill",0,0,0,98959
1788,"Sonego, Lorenzo",38880,34932,3948,98949
1789,"Peppas, Solon",0,0,0,98878
1790,"Kaneko, Hideki",0,0,0,98787
1791,"Cox, Charles Bud",0,0,0,98692
1792,"Rosenholm, Patrik",2049,1242,807,98688
1793,"Cuevas, Martin",25764,21462,4302,98530
1794,"Horansky, Filip",26424,23635,2789,98476
1795,"Fulwood, Nick",0,0,0,98425
1796,"Schmidt, Richard",0,0,0,98332
1797,"Maamoun , Karim-Mohamed",36572,33382,3190,98019
1798,"Trimmel, Clemens",0,0,0,97932
1799,"Clar-Rossello, Pedro",0,0,0,97905
1800,"Kern, Robin",17484,14122,3362,97902
1801,"Leblanc, Sebastien",0,0,0,97899
1802,"Sorgi, Joao Pedro",29166,25663,3503,97875
1803,"Bjelica, Ivan",0,0,0,97844
1804,"Agaev, Emin",0,0,0,97733
1805,"Hawk, Brandon",0,0,0,97578
1806,"Wachiramanowong, Kittipong",3534,2202,1332,97545
1807,"Gomez-Herrera, Carlos",22332,17740,4592,97394
1808,"Harper-Griffith, Levar",0,0,0,97325
1809,"Lemke, James",0,0,0,97047
1810,"Strode, Morris Skip",0,0,0,96917
1811,"Escobar, Gonzalo",21365,13833,7532,96609
1812,"Pavlovs, Deniss",0,0,0,96567
1813,"Kuzmanov, Dimitar",24797,20248,4549,96172
1814,"Clemens, Tobias",0,0,0,95871
1815,"Lazov, Alexandar",20626,15261,5365,95857
1816,"Rastogi, Karan",270,0,270,95828
1817,"Mager, Gianluca",34279,31850,2429,95792
1818,"Maamoun, Karim",0,0,0,95738
1819,"Crichton, Tim",0,0,0,95519
1820,"Donar, Johan",0,0,0,95363
1821,"Inoyatov, Murad",0,0,0,95346
1822,"Derepasko, Artem",0,0,0,95261
1823,"Prashanth, N Vijay Sundar",20700,12560,8140,95212
1824,"Olguin, Leonardo",0,0,0,94988
1825,"Dickinson, Brett",0,0,0,94910
1826,"Heras, Patricio",13972,11913,2059,94549
1827,"Smit, Jasper",0,0,0,94414
1828,"Velev, Milen",0,0,0,94296
1829,"Durek, Raphael",0,0,0,94218
1830,"Martinez, Luis David",14056,3272,10784,94184
1831,"Rivas, Guillermo",0,0,0,93919
1832,"Mercer, Tom",0,0,0,93715
1833,"Enev, Todor",0,0,0,93577
1834,"Eisenman, Doug",0,0,0,93466
1835,"Kibi, Yuya",26796,22106,4690,92961
1836,"Dabrowski, Bartlomiej",0,0,0,92858
1837,"Ferreira, Adriano",0,0,0,92834
1838,"Prieto, Antonio",0,0,0,92509
1839,"Gunneswaran, Prajnesh",52739,49729,3010,92310
1840,"Ivanov, Vladimir",12989,9545,3444,92177
1841,"Jorquera, Manuel",0,0,0,92176
1842,"Vejmelka, Adam",0,0,0,92064
1843,"Bortolotti, Marco",19736,13890,5846,92053
1844,"Walter, Ludovic",0,0,0,92013
1845,"Griekspoor, Tallon",60443,51532,8911,91330
1846,"Draper, Mark",0,0,0,91212
1847,"Maggi, Fabio",0,0,0,91039
1848,"Muller, Alexandre",65126,61832,3294,91027
1849,"Sobel, John",0,0,0,91012
1850,"Obry, Julien",354,258,96,90889
1851,"Rackl, Markus",0,0,0,90675
1852,"Angelinos, Theodoros",0,0,0,90621
1853,"Hocevar, Alexandre",0,0,0,90542
1854,"Letts, John",0,0,0,90475
1855,"Karol, Dusan",0,0,0,90450
1856,"Zivkovic, Denis",0,0,0,90393
1857,"Belyaev, Ilya",0,0,0,90328
1858,"Manafov, Vladyslav",28850,17432,11418,90052
1859,"Joseph, Lesley",0,0,0,89810
1860,"Torresi, Federico",0,0,0,89686
1861,"Santanna, Bruno",19105,14430,4675,89469
1862,"Hank, Tigre",5405,4643,762,89454
1863,"Moutet, Corentin",70808,58270,12538,89397
1864,"Yamamoto, Yasufumi",0,0,0,89348
1865,"Kwon, Oh-Hee",1290,828,462,89268
1866,"Kwiatkowski, Thai-Son",67906,63937,3969,89250
1867,"Ziadi, Mehdi",0,0,0,88867
1868,"Herm-Zahlava, Jakub",0,0,0,88638
1869,"Margaroli, Luca",27934,6121,21813,88301
1870,"Tahiri, Mehdi",0,0,0,88160
1871,"Kordasz, Cristian",0,0,0,87964
1872,"Giussani, Gustavo",0,0,0,87872
1873,"Kristiansson, Ola",0,0,0,87830
1874,"Campana, Pablo",0,0,0,87437
1875,"Gao, Xin",22796,13028,9768,87281
1876,"Koning, Michel",0,0,0,87210
1877,"Auger-Aliassime, Felix",66108,64377,1731,86995
1878,"Smith, Connor",4057,1596,2461,86911
1879,"Moraing, Peter",0,0,0,86834
1880,"Savic, David",0,0,0,86727
1881,"Cosac, George",0,0,0,86518
1882,"Schlachter, Ricardo",0,0,0,86503
1883,"Souto, David",3647,2978,669,86420
1884,"Thornley, Sean",0,0,0,86389
1885,"Ismail, Haroon",0,0,0,86308
1886,"Lewis, David",0,0,0,86158
1887,"Vasiliev, Mikhail",0,0,0,86153
1888,"Bulant, Jaroslav",0,0,0,85900
1889,"Cagnina, Julien",27098,26516,582,85898
1890,"Vega Hernandez, David",23286,10821,12465,85835
1891,"Colangelo, Fabio",0,0,0,85821
1892,"Shane, Ryan",15706,13087,2619,85802
1893,"Willems, Reginald",0,0,0,85760
1894,"Maytin, Roberto",13355,0,13355,85566
1895,"Reix, Clement",0,0,0,85511
1896,"Santos, Nicolas",11920,8930,2990,85469
1897,"Flygt, Kalle",0,0,0,85350
1898,"Gollwitzer, Thomas",0,0,0,85217
1899,"Khalfan, Sultan",0,0,0,85177
1900,"Paukku, Juho",0,0,0,85140
1901,"Dubail, Julien",6988,5725,1263,85064
1902,"Kisgyorgy, Gergely",463,0,463,85017
1903,"Kim, Cheong-Eui",17310,14168,3142,84801
1904,"Dezort, Petr",0,0,0,84770
1905,"Stauder, Franz",0,0,0,84765
1906,"Schmid, Michal",6097,4879,1218,84757
1907,"Aparisi, Jose-Luis",0,0,0,84641
1908,"Volante, Matteo",192,0,192,84356
1909,"Smith, Luke",0,0,0,84208
1910,"Kryvonos, Nikita",0,0,0,83982
1911,"Rexach-Itoiz, Carlos",0,0,0,83958
1912,"Eremin, Edoardo",9247,8727,520,83918
1913,"Genaro-Martinez, Javier",0,0,0,83915
1914,"Lizariturry, Juan",11678,8162,3516,83856
1915,"Seifert, Stefan",0,0,0,83729
1916,"Chaki, Rabie",0,0,0,83679
1917,"Shvec, Alexander",0,0,0,83446
1918,"Cuadrado, Carlos",0,0,0,83404
1919,"Mirnegg, Marco",0,0,0,83350
1920,"Fogues, Francisco",0,0,0,83263
1921,"Schiessling, Thomas",0,0,0,83192
1922,"Kim, Bong-Soo",0,0,0,83173
1923,"Musialek, Alexis",17543,14481,3062,83154
1924,"Wu, Yibing",77288,59204,18084,83076
1925,"Belobrajdic, Allen",0,0,0,83068
1926,"Zitko, Radim",0,0,0,83012
1927,"Leite, Wilson",14377,10326,4051,82914
1928,"Stepanek, Martin",0,0,0,82685
1929,"Arends, Sander",38513,0,38513,82508
1930,"Clarke, Jay",72782,52457,20325,82429
1931,"Salisbury, Joe",39350,0,39350,82413
1932,"Malcor, Olivier",0,0,0,82160
1933,"Scholtz, Nicolaas",22280,18701,3579,82086
1934,"Altmaier, Daniel",58780,53118,5662,81823
1935,"Gonzalez, Pablo",0,0,0,81817
1936,"Yoo, Daniel",1854,1266,588,81676
1937,"Nevolo, Dennis",15948,13282,2666,81664
1938,"Levine, Brian",0,0,0,81541
1939,"Colombini, Ugo",0,0,0,81537
1940,"Moretti, Hector",0,0,0,81458
1941,"Gunthardt, Markus",0,0,0,81388
1942,"Britton, Devin",0,0,0,81276
1943,"Bozic, Iztok",0,0,0,81097
1944,"Hilpert, Marcus",0,0,0,80965
1945,"Marie, Jules",1005,909,96,80950
1946,"Sauer, Freddie",0,0,0,80690
1947,"Montgomery, Huntley",0,0,0,80613
1948,"Dellatorre, Andres",0,0,0,80611
1949,"Painter, Andrew",0,0,0,80468
1950,"Holmes, Jamie",0,0,0,80021
1951,"Zhu, Ben-Qiang",0,0,0,79836
1952,"Sarmiento, Raymond",38527,36977,1550,79701
1953,"Allan, Trevor",0,0,0,79423
1954,"Doumbia, Sadio",26856,22184,4672,79194
1955,"Gabb, Richard",8723,6257,2466,79145
1956,"Paz, Juan Pablo",25986,19724,6262,79090
1957,"Miedler, Lucas",26774,18066,8708,79061
1958,"Gonzales, Ruben",11468,414,11054,79032
1959,"Matheson, Ross",0,0,0,79011
1960,"Furmanski, Damian",0,0,0,78999
1961,"Wang, Yu Jr.",0,0,0,78868
1962,"Uchida, Kaichi",29193,24032,5161,78802
1963,"Kutrovsky, Dimitar",0,0,0,78795
1964,"Giacalone, Omar",15587,10841,4746,78793
1965,"Zimmermann, Marcel",0,0,0,78735
1966,"Wang, Tak Khunn",4037,2972,1065,78717
1967,"Graham, David",0,0,0,78580
1968,"Gould, Nick",0,0,0,78554
1969,"Yu, Xin-Yuan",0,0,0,78457
1970,"Van Der Meer, Nick",0,0,0,78214
1971,"Fayziev, Sanjar",26736,21740,4996,78160
1972,"Chekhov, Pavel",0,0,0,78101
1973,"Stadling, Mikael",0,0,0,77893
1974,"Nam, Ji Sung",0,0,0,77856
1975,"Ghouse, Mustafa",0,0,0,77802
1976,"Onozawa, Arata",3749,1712,2037,77715
1977,"An, Jae-Sung",0,0,0,77609
1978,"Parada, Felipe",0,0,0,77520
1979,"Prades, Laurent",0,0,0,77467
1980,"Purcell, Max",55901,39722,16179,77357
1981,"Virali-Murugesan, Ranjeet",2952,2586,366,77191
1982,"Battistone, Brian",0,0,0,77174
1983,"Tsujino, Ryuso",0,0,0,76990
1984,"Yuksel, Anil",26166,21522,4644,76933
1985,"Hunt, Alistair",0,0,0,76749
1986,"Marx, Guillaume",0,0,0,76331
1987,"Michnev, Petr",41501,37493,4008,76269
1988,"Suwandi, Suwandi",0,0,0,76231
1989,"Martinez, Pedro",44133,33797,10336,76165
1990,"Engel, Lucas",0,0,0,75987
1991,"Ehara, Hiroyasu",19238,16103,3135,75974
1992,"Pastorino, Antonio",0,0,0,75903
1993,"Galan, Daniel Elahi",29729,23693,6036,75776
1994,"Cobolli, Stefano",0,0,0,75704
1995,"Van Haasteren, Martijn",0,0,0,75582
1996,"Peterson, Adam",0,0,0,75519
1997,"Arvidsson, Isak",10978,4545,6433,75435
1998,"Boluda-Purkiss, Carlos",22249,18849,3400,75336
1999,"Renstrom, Marten",0,0,0,75307
2000,"Coll-Riudavets, Ignacio",0,0,0,75171
2001,"Weidenfeld, Raviv",0,0,0,75054
2002,"Mustard, David",0,0,0,74934
2003,"Auffray, Charles",0,0,0,74867
2004,"Zeballos, Federico",15782,8634,7148,74844
2005,"Artunedo Martinavarro, Andres",12285,12069,216,74452
2006,"Torres, Marcio",0,0,0,74300
2007,"Clarke, Peter",0,0,0,74290
2008,"Loglo, Komlavi",54,0,54,74288
2009,"Geyer, Christian",0,0,0,74159
2010,"Rodriguez - Pace, Ricardo",8565,6859,1706,74135
2011,"Huning, Mathias",0,0,0,73997
2012,"Silberberg, Fabio",0,0,0,73823
2013,"Fancutt, Michael",0,0,0,73820
2014,"Francis, Alberto",0,0,0,73670
2015,"Altuna, Tuna",16507,0,16507,73648
2016,"Moser, Nikolaus",0,0,0,73570
2017,"Karlovskiy, Evgeny",27169,22293,4876,73477
2018,"Boutillier, Remi",12106,10245,1861,73431
2019,"Pastura, Miguel",0,0,0,73220
2020,"Warneke, Tomm",0,0,0,73152
2021,"Da Col, Alessandro",0,0,0,73116
2022,"Soares, Joao",0,0,0,73074
2023,"Dubarenco, Maxim",0,0,0,72927
2024,"Leonardi, Filippo",10828,8413,2415,72747
2025,"Sanon, Valentin",0,0,0,72622
2026,"Beretta, Duilio",180,0,180,72570
2027,"Ayala, Diego",0,0,0,72482
2028,"Arenas-Gualda, Ivan",144,0,144,72444
2029,"Reynet, Florian",829,0,829,72431
2030,"Sansoni, Stephane",0,0,0,72358
2031,"Harris, Lloyd",40651,38895,1756,72298
2032,"Barr, Shane",0,0,0,72239
2033,"Johnson, Philip",0,0,0,72135
2034,"Jankovic, Miki",3774,2350,1424,72130
2035,"Djokovic, Marko",519,0,519,72044
2036,"Grilli, Rodrigo-Antonio",0,0,0,72000
2037,"Villar, Juan-Pablo",0,0,0,71994
2038,"Ferreira, Clinton",0,0,0,71930
2039,"Alekseenko, Vadim",6393,4332,2061,71862
2040,"Pecotic, Matija",21463,21463,0,71840
2041,"Giner, Juan",0,0,0,71812
2042,"Obradovic, Vladimir",0,0,0,71788
2043,"Galarza, Juan Ignacio",19160,15672,3488,71692
2044,"Sprengelmeyer, Mitch",0,0,0,71636
2045,"Ismailov, Temur",11778,9354,2424,71631
2046,"Camilo, Rafael",0,0,0,71599
2047,"Pehar, Mirko",0,0,0,71582
2048,"Dupre, Thomas",0,0,0,71576
2049,"Tarallo, Stefano",0,0,0,71544
2050,"Madjarovski, Darko",0,0,0,71526
2051,"Folie, Alexandre",414,414,0,71523
2052,"Gomez, Lucas",19468,16908,2560,71512
2053,"Serdarusic, Nino",34600,27023,7577,71494
2054,"Joelson, Brian",0,0,0,71427
2055,"Gakhov, Ivan",38830,30366,8464,71344
2056,"Reissig, Nicolas",0,0,0,71213
2057,"Gomez, Juan Sebastian",5125,3422,1703,71143
2058,"Jacq, Gregoire",28198,14314,13884,71100
2059,"Onoda, Michihisa",0,0,0,71056
2060,"Carter, Peter",0,0,0,70705
2061,"Kimmich, Marc",0,0,0,70565
2062,"Navratil, Michal",0,0,0,70498
2063,"Ehrat, Sandro",0,0,0,70486
2064,"Pulgar-Garcia, Jaime",9103,5929,3174,70393
2065,"Kim, Young-Jun",0,0,0,70359
2066,"Kato, Jun",0,0,0,70312
2067,"Carlsson, Peter",0,0,0,70262
2068,"Ouyang, Bowen",0,0,0,70254
2069,"Glasspool, Lloyd",21678,19695,1983,69984
2070,"Raditschnigg, Max",0,0,0,69982
2071,"Pedroso, Andres",0,0,0,69938
2072,"Capalik, Kristian",0,0,0,69855
2073,"Scott, Larry",0,0,0,69740
2074,"Patino, Luis",10766,4411,6355,69737
2075,"Sun, Peng",0,0,0,69629
2076,"Leshem, Edan",42483,38021,4462,69436
2077,"Casanova, Hernan",28176,23119,5057,69423
2078,"Romero, Yohny",0,0,0,69353
2079,"Sanchez, Mariano",0,0,0,69245
2080,"Nagal, Sumit",37376,34546,2830,69196
2081,"Bonatto, Alexandre",0,0,0,69192
2082,"Sinicropi, Riccardo",1095,414,681,69106
2083,"Jaloviec, Marek",38802,36713,2089,69029
2084,"Veglio, Filippo",0,0,0,68926
2085,"Hand, Paul",0,0,0,68830
2086,"Sun, Fajing",36356,27257,9099,68735
2087,"Hromec, Martin",0,0,0,68673
2088,"Yevseyev, Denis",15417,12123,3294,68463
2089,"Fufygin, Mikhail",8238,5738,2500,68417
2090,"Noviski, Lionel",0,0,0,68414
2091,"Sugiyama, Norikazu",0,0,0,68319
2092,"Mlendea, Andrei",0,0,0,68147
2093,"Markovits, Laszlo",0,0,0,67898
2094,"Fancutt, Charlie",0,0,0,67880
2095,"Taberner, Carlos",41577,36784,4793,67879
2096,"Nurminen, Tapio",0,0,0,67872
2097,"Semrajc, Janez",0,0,0,67543
2098,"Romero, Victor",0,0,0,67460
2099,"Toledo Bague, Pol",21599,13732,7867,67445
2100,"Zaitcev, Anton",4581,4065,516,67355
2101T,"Mantilla, Felipe",13607,10679,2928,67342
2101T,"Tyurnev, Evgeny",26108,21661,4447,67342
2103,"Kellner, Adam",162,0,162,67262
2104,"Gorcic, Ismar",0,0,0,67256
2105,"Vovk, Stanislav",0,0,0,67248
2106,"Pauffley, Neil",14743,12910,1833,66979
2107,"Ruiz-Cadenas, Hector",108,0,108,66747
2108,"Solves, Vicente",0,0,0,66473
2109,"Moraing, Mats",32893,29684,3209,66437
2110,"Patridge, Scott",0,0,0,66388
2111,"Vasudevan, Srinivasan",0,0,0,66359
2112,"Bourchier, Harry",25512,19726,5786,66319
2113,"Della, Otavio",0,0,0,66279
2114,"Bardou, Jorge",0,0,0,66260
2115,"Avellan, Carlos",0,0,0,66060
2116,"Lustig, Daniel",258,258,0,66036
2117,"Campbell, Craig",0,0,0,65931
2118,"Ager, Johannes",0,0,0,65861
2119,"Mitsuhashi, Junn",0,0,0,65836
2120,"Boje-Ordonez, Agustin",90,0,90,65785
2121,"Hipperdinger, Diego",0,0,0,65704
2122,"Adams, Egan",0,0,0,65640
2123,"Chramosta, Ladislav",0,0,0,65491
2124,"Aragone, JC",61292,59260,2032,65464
2125,"Hurkacz, Hubert",39676,34427,5249,65452
2126,"Orellana, Kepler",0,0,0,65350
2127,"Guidolin, Rodrigo",0,0,0,65337
2128,"Gomez-Diaz, Carlos",0,0,0,64983
2129,"Rasheed, Roger",0,0,0,64951
2130,"Sekulic, Milos",6683,2074,4609,64910
2131,"Idmbarek, Yassine",1948,468,1480,64847
2132,"Fagel, Rick",0,0,0,64787
2133,"Holm, Nils",0,0,0,64757
2134,"Ballauff, Peter",0,0,0,64538
2135,"Fransen, Stephan",4484,3592,892,64446
2136,"Brunner, Pascal",13727,11201,2526,64313
2137,"Tearney, Finn",16235,13804,2431,64168
2138,"Popp, Torsten",0,0,0,64150
2139,"Nam, Hyun-Woo",1092,1038,54,64149
2140,"Tatlot, Johan",11519,9650,1869,64138
2141,"Caballero, David",0,0,0,64042
2142,"Fortuna, Claudio",5103,4545,558,63991
2143,"Elizondo, Juan-Manuel",0,0,0,63980
2144,"Haenle, Pirmin",3654,2148,1506,63927
2145,"Koniusz, Blazej",0,0,0,63829
2146,"Marsh, Clinton",0,0,0,63729
2147,"Theine, Torben",0,0,0,63641
2148,"Basso, Andrea",24575,22597,1978,63543
2149,"Griekspoor, Scott",17513,15862,1651,63508
2150,"Uzhylovskyi, Volodoymyr",17342,7753,9589,63501
2151,"Sela, Ofer",0,0,0,63483
2152,"Vervoort, Mark",5868,0,5868,63457
2153,"Baxter, Rill",0,0,0,63445
2154,"Bohaboy, Doug",0,0,0,63432
2155,"Malik, Adam",0,0,0,63365
2156,"Urban, Filip",150,0,150,63309
2157,"Escoffier, Antoine",19557,16725,2832,63214
2158,"Martin-Adalia, Pablo",0,0,0,63170
2159,"Pennisi, Pietro",0,0,0,63092
2160,"Rodriguez, Bruno",0,0,0,63073
2161,"Courcol, Daniel",0,0,0,62945
2162,"Colas, Jesus",0,0,0,62790
2163,"Bastiansen, Peter",0,0,0,62785
2164,"Hennemann, Marcelo",0,0,0,62670
2165,"Strengberger, Thomas",0,0,0,62659
2166,"Coco, Rudy",350,260,90,62483
2167,"Sipaeya, Sunil-Kumar",0,0,0,62462
2168,"Masuda, Kentaro",0,0,0,62434
2169,"Choinski, Jan",24877,23654,1223,62358
2170,"Vilella Martinez, Mario",28343,21979,6364,62336
2171,"Boltz, Sebastien",8218,6629,1589,62323
2172,"Pambianco, Paolo",0,0,0,62279
2173,"Phillips, Morgan",162,0,162,62266
2174,"Fahlke, Andy",0,0,0,62211
2175,"Shabaz, Michael",0,0,0,62189
2176,"O'Brien, Dean",900,0,900,62187
2177,"Evans, Keith",0,0,0,62148
2178,"Cristin, Diego",0,0,0,62084
2179,"Hach Verdugo, Hans",18657,2750,15907,62004
2180,"Osorio, Marco",0,0,0,61889
2181,"Barlow, Russell",0,0,0,61805
2182,"Cluskey, James",90,0,90,61491
2183,"Zapata Miralles, Bernabe",35363,32460,2903,61379
2184,"Mas, Jordi",0,0,0,61274
2185,"Spinks, Tom",0,0,0,61253
2186,"Rusevski, Predrag",0,0,0,61207
2187,"Ferrer-Victoria, Cesar",0,0,0,60876
2188,"Gadomski, Piotr",0,0,0,60737
2189,"Vorster, Tucker",534,438,96,60674
2190,"Gille, Sander",20901,414,20487,60653
2191,"Takahashi, Yusuke",47472,42146,5326,60549
2192,"Hidalgo, Gabriel Alejandro",5370,3312,2058,60492
2193,"Valent, Roman",0,0,0,60375
2194,"Bastie, Gilles",0,0,0,60314
2195,"Spencer, Kyle",0,0,0,60291
2196,"Pujo, Xavier",0,0,0,60262
2197,"Denman, Heath",0,0,0,60213
2198,"Vogeli, Roman",0,0,0,60181
2199,"Strode, Blake",0,0,0,60116
2200,"Taweel, Issam Haitham",12498,8154,4344,60030
2201,"Hoang, Antoine",27880,21156,6724,60011
2202,"Dischinger, Eduardo",7879,4076,3803,59856
2203,"Stanek, Robin",15403,11844,3559,59758
2204,"Magdincev, Lazar",0,0,0,59743
2205,"Krupa, Tomas",0,0,0,59685
2206,"Sakamoto, Pedro",14494,11446,3048,59660
2207,"Baughman, Deiton",11988,8528,3460,59609
2208,"Marshall, Jason",0,0,0,59506
2209,"Davletshin, Vadim",0,0,0,59503
2210,"Altamirano, Collin",4597,4071,526,59488
2211,"Dima, Dragos",12800,11922,878,59380
2212,"Pan, Bing",0,0,0,59368
2213,"Kures, Michael",0,0,0,59332
2214,"Chang, Yu",2747,2119,628,59321
2215,"Braga, Pedro",0,0,0,59313
2216,"Fitz, Sebastian",0,0,0,59256
2217,"Albert-Ferrando, Mariano",0,0,0,59235
2218,"Inzerillo, Jerome",204,0,204,59227
2219,"Pedrini, Marco",0,0,0,59107
2220,"Kovacka, Petr",0,0,0,59060
2221,"Kodes Jr., Jan",0,0,0,59054
2222,"Breen, Matthew",0,0,0,59047
2223,"Chaen, Tetsuya",0,0,0,59037
2224,"Ikramov, Sarvar",0,0,0,59005
2225,"Grossi, Elia",0,0,0,58983
2226,"Sullivan, John",0,0,0,58849
2227,"Fillol, Alvaro",0,0,0,58805
2228,"Urzua-Rivera, Ricardo",0,0,0,58778
2229,"Kypson, Patrick",56833,55897,936,58749
2230,"Vandenbulcke, Yannick",18691,17280,1411,58737
2231,"Marco, Daniel",0,0,0,58605
2232,"Pearson, Lee",0,0,0,58600
2233,"Pils, Bernhard",0,0,0,58589
2234,"Hansen-Dent, Brett",0,0,0,58580
2235,"Hiltzik, Jared",29189,26668,2521,58477
2236,"O'Hare, David",28056,0,28056,58439
2237,"Vivanco-Guzman, Andoni",0,0,0,58420
2238,"Logtens, Paul",0,0,0,58333
2239,"Beks, Bart",0,0,0,58315
2240,"Vibert, Francois-Arthur",8745,6054,2691,58282
2241,"Rodriguez, Cristian",17697,13522,4175,58257
2242,"Balducci, Daniele",0,0,0,58225
2243,"Vucic, Ilija",5899,2480,3419,58097
2244,"Dahan, Lior",0,0,0,57874
2245,"Bonadio, Riccardo",20326,16648,3678,57774
2246,"Svensson, Peter",0,0,0,57659
2247,"Reininger, Robert",0,0,0,57642
2248,"Lenho, Tommi",0,0,0,57575
2249,"Singh, Karunuday",13972,10392,3580,57528
2250,"Ortegren, Johan",0,0,0,57399
2251T,"Hensel, Kaden",0,0,0,57229
2251T,"Klaparda, Jeff",0,0,0,57229
2253,"Gubenco, Philip",0,0,0,57182
2254,"Haldin, Thomas",0,0,0,57174
2255,"Geens, Clement",17425,14616,2809,57061
2256,"Kobelt, Peter",11506,10726,780,56942
2257,"Masik, Jan",0,0,0,56883
2258,"Niesten, Miliaan",9038,7160,1878,56833
2259,"Testa, Cristiano",0,0,0,56825
2260,"Roberts, Damien",0,0,0,56811
2261,"Dondo, Federico",0,0,0,56725
2262,"Garizzio, Agustin",0,0,0,56611
2263,"Cassaigne, Benjamin",0,0,0,56402
2264,"Leonte, Bogdan",0,0,0,56389
2265,"Hasek, Jakub",0,0,0,56261
2266,"Uzakov, Vaja",0,0,0,56241
2267,"Metreveli, Aleksandre",0,0,0,56226
2268T,"Halebian, Alexios",17838,15047,2791,56202
2268T,"Severino, Carlos Eduardo",5124,3906,1218,56202
2270,"Loven, Fredrik",0,0,0,56189
2271,"Bradaric, Marin",0,0,0,56060
2272,"Ciumac, Andrei",252,156,96,56024
2273,"Kornienko, Igor",0,0,0,56014
2274,"Pastor, Nicolas",0,0,0,55988
2275,"Beecher, Colin",0,0,0,55969
2276,"Belloli, Jeff",0,0,0,55843
2277,"Svetlik, Radovan",0,0,0,55840
2278,"Gonzalia, Jonathan",0,0,0,55794
2279,"Clayton, Scott",25674,1038,24636,55654
2280,"Kalovelonis, Markos",11620,8011,3609,55593
2281,"Spottl, Martin",0,0,0,55466
2282,"Celikbilek, Altug",25627,16539,9088,55410
2283,"Martinez, Mateo Nicolas",3378,2424,954,55304
2284,"Ojala, Janne",0,0,0,55265
2285,"Marse-Vidri, Jordi",630,156,474,55260
2286,"Arquez, Patricio",0,0,0,55233
2287,"Carry, Guillermo",0,0,0,55232
2288,"Apostu-Efremov, Artemon",0,0,0,55070
2289,"Jeong, Suk-Young",0,0,0,55015
2290,"Lukaev, Radoslav",0,0,0,55014
2291,"Anderson, Andrew",0,0,0,54889
2292,"Nastase, Mihnea-Ion",0,0,0,54828
2293,"Vaisse, Martin",0,0,0,54450
2294,"Cunha, Henrique",0,0,0,54439
2295,"Valtzer, Dekel",0,0,0,54390
2296,"Esteve Lobato, Eduard",17895,15233,2662,54349
2297,"Al-Mutawa, Jabor",7242,3455,3787,54341
2298,"He, Yecong",14674,11119,3555,54257
2299,"Tarantino, Agustin",0,0,0,54168
2300,"Skenderovic, Vjekoslav",0,0,0,54161
2301,"Audouy, Xavier",0,0,0,54101
2302,"Bouteyre, Pierre",0,0,0,54033
2303,"Grimolizzi, Gaston-Arturo",786,570,216,54010
2304,"Warner, Scott",0,0,0,53917
2305,"Marsalek, James",4266,3081,1185,53905
2306,"Grozdanov, Tihomir",312,258,54,53888
2307,"Igoshin, Alexander",10952,7361,3591,53652
2308,"Borroni, Corrado",0,0,0,53599
2309,"De Beer, Johan",0,0,0,53581
